date,region,confirmed,active,cured,deaths
2021-07-02,Arunachal Pradesh,36168,2783,33209,176
2021-07-03,Arunachal Pradesh,36572,2964,33432,176
2021-07-04,Arunachal Pradesh,36937,3057,33704,176
2021-07-05,Arunachal Pradesh,37105,2961,33967,177
2021-07-06,Arunachal Pradesh,37531,3118,34234,179
2021-07-07,Arunachal Pradesh,37879,3173,34525,181
2021-07-08,Arunachal Pradesh,38283,3363,34736,184
2021-07-09,Arunachal Pradesh,38682,3460,35037,185
2021-07-10,Arunachal Pradesh,39085,3557,35342,186
2021-07-11,Arunachal Pradesh,39563,3741,35634,188
2021-07-12,Arunachal Pradesh,39817,3718,35910,189
2021-07-13,Arunachal Pradesh,40383,3918,36274,191
2021-07-14,Arunachal Pradesh,40814,4004,36617,193
2021-07-15,Arunachal Pradesh,41279,4181,36903,195
2021-07-16,Arunachal Pradesh,41646,4177,37272,197
2021-07-17,Arunachal Pradesh,42089,4262,37628,199
2021-07-18,Arunachal Pradesh,42564,4323,38040,201
2021-07-19,Arunachal Pradesh,42820,4211,38407,202
2021-07-21,Arunachal Pradesh,43804,4332,39269,203
2021-07-22,Arunachal Pradesh,44222,4384,39634,204
2021-07-26,Arunachal Pradesh,45867,4266,41385,216
2021-07-27,Arunachal Pradesh,46357,4319,41820,218
2021-07-28,Arunachal Pradesh,46800,4287,42292,221
2021-07-29,Arunachal Pradesh,47142,4301,42617,224
2021-07-30,Arunachal Pradesh,47477,4252,43000,225
2021-07-31,Arunachal Pradesh,47856,4142,43488,226
2021-08-01,Arunachal Pradesh,48122,3954,43939,229
2021-08-02,Arunachal Pradesh,48260,3675,44354,231
2021-08-03,Arunachal Pradesh,48565,3508,44823,234
2021-08-04,Arunachal Pradesh,48884,3352,45298,234
2021-08-05,Arunachal Pradesh,49203,3337,45630,236
2021-08-06,Arunachal Pradesh,49441,3226,45979,236
2021-08-07,Arunachal Pradesh,49668,3032,46399,237
2021-08-08,Arunachal Pradesh,49916,2873,46803,240
2021-08-09,Arunachal Pradesh,50070,2680,47148,242
2021-08-10,Arunachal Pradesh,50372,2606,47520,246
2021-08-11,Arunachal Pradesh,50605,2536,47821,248
2021-08-12,Arunachal Pradesh,50793,2488,48054,251
2021-08-13,Arunachal Pradesh,50973,2395,48327,251
2021-08-14,Arunachal Pradesh,51139,2289,48598,252
2021-08-15,Arunachal Pradesh,51300,2127,48921,252
2021-08-16,Arunachal Pradesh,51348,1920,49176,252
2021-08-17,Arunachal Pradesh,51513,1836,49425,252
2021-08-18,Arunachal Pradesh,51655,1763,49640,252
2021-08-19,Arunachal Pradesh,51799,1685,49860,254
2021-08-20,Arunachal Pradesh,51919,1564,50100,255
2021-08-21,Arunachal Pradesh,52044,1470,50317,257
2021-08-22,Arunachal Pradesh,52165,1382,50526,257
2021-08-23,Arunachal Pradesh,52214,1260,50695,259
2021-08-24,Arunachal Pradesh,52308,1162,50887,259
2021-08-25,Arunachal Pradesh,52409,1127,51023,259
2021-08-26,Arunachal Pradesh,52525,1162,51104,259
2021-08-27,Arunachal Pradesh,52634,1150,51224,260
2021-08-28,Arunachal Pradesh,52760,1112,51388,260
2021-08-29,Arunachal Pradesh,52831,1063,51508,260
2021-08-30,Arunachal Pradesh,52870,966,51644,260
2021-08-31,Arunachal Pradesh,52960,900,51800,260
2021-09-01,Arunachal Pradesh,53031,863,51908,260
2021-09-02,Arunachal Pradesh,53102,873,51969,260
2021-09-03,Arunachal Pradesh,53156,829,52066,261
2021-09-04,Arunachal Pradesh,53217,793,52162,262
2021-09-05,Arunachal Pradesh,53302,762,52276,264
2021-09-06,Arunachal Pradesh,53338,691,52383,264
2021-09-07,Arunachal Pradesh,53551,617,52665,269
2021-09-08,Arunachal Pradesh,53474,611,52595,268
2021-09-09,Arunachal Pradesh,53551,617,52665,269
2021-09-10,Arunachal Pradesh,53663,582,52811,270
2021-09-11,Arunachal Pradesh,53710,561,52879,270
2021-09-12,Arunachal Pradesh,53710,561,52879,270
2021-09-13,Arunachal Pradesh,53732,526,52936,270
2021-09-14,Arunachal Pradesh,53807,533,53004,270
2021-09-15,Arunachal Pradesh,53872,528,53073,271
2021-09-16,Arunachal Pradesh,53943,545,53127,271
2021-09-18,Arunachal Pradesh,54028,505,53252,271
2021-09-19,Arunachal Pradesh,54060,461,53328,271
2021-09-20,Arunachal Pradesh,54070,422,53377,271
2021-09-21,Arunachal Pradesh,54126,410,53444,272
2021-09-22,Arunachal Pradesh,54190,413,53504,273
2021-09-23,Arunachal Pradesh,54241,442,53526,273
2021-09-24,Arunachal Pradesh,54285,428,53584,273
2021-09-25,Arunachal Pradesh,54316,404,53639,273
2021-09-26,Arunachal Pradesh,54349,358,53717,274
2021-09-27,Arunachal Pradesh,54352,323,53755,274
2021-09-28,Arunachal Pradesh,54395,319,53802,274
2021-09-29,Arunachal Pradesh,54444,338,53831,275
2021-09-30,Arunachal Pradesh,54572,440,53856,276
2021-10-01,Arunachal Pradesh,54626,419,53931,276
2021-10-02,Arunachal Pradesh,54680,429,53974,277
2021-10-03,Arunachal Pradesh,54693,405,54011,277
2021-10-04,Arunachal Pradesh,54725,408,54040,277
2021-10-05,Arunachal Pradesh,54752,414,54061,277
2021-10-06,Arunachal Pradesh,54771,414,54080,277
2021-10-07,Arunachal Pradesh,54812,425,54108,279
2021-10-08,Arunachal Pradesh,54844,419,54146,279
2021-10-09,Arunachal Pradesh,54865,389,54196,280
2021-10-10,Arunachal Pradesh,54881,285,54316,280
2021-10-11,Arunachal Pradesh,54900,266,54354,280
2021-10-12,Arunachal Pradesh,54924,232,54412,280
2021-10-13,Arunachal Pradesh,54942,236,54426,280
2021-10-14,Arunachal Pradesh,54954,224,54450,280
2021-10-15,Arunachal Pradesh,54958,202,54476,280
2021-10-16,Arunachal Pradesh,54964,183,54501,280
2021-10-17,Arunachal Pradesh,54980,170,54530,280
2021-10-18,Arunachal Pradesh,54987,140,54567,280
2021-10-19,Arunachal Pradesh,55014,145,54589,280
2021-10-20,Arunachal Pradesh,55031,145,54606,280
2021-10-21,Arunachal Pradesh,55043,138,54625,280
2021-10-22,Arunachal Pradesh,55065,140,54645,280
2021-10-23,Arunachal Pradesh,55075,141,54654,280
2021-10-24,Arunachal Pradesh,55089,142,54667,280
2021-10-25,Arunachal Pradesh,55089,132,54677,280
2021-10-26,Arunachal Pradesh,55105,138,54687,280
2021-10-27,Arunachal Pradesh,55114,137,54697,280
2021-10-28,Arunachal Pradesh,55120,115,54725,280
2021-10-29,Arunachal Pradesh,55134,115,54739,280
2021-10-30,Arunachal Pradesh,55143,108,54755,280
2021-10-31,Arunachal Pradesh,55154,109,54765,280
2021-11-01,Arunachal Pradesh,55155,101,54774,280
2021-11-02,Arunachal Pradesh,55161,85,54796,280
2021-11-04,Arunachal Pradesh,55174,85,54809,280
2021-11-05,Arunachal Pradesh,55174,68,54826,280
2021-11-06,Arunachal Pradesh,55176,61,54835,280
2021-11-07,Arunachal Pradesh,55180,60,54840,280
2021-11-08,Arunachal Pradesh,55180,49,54851,280
2021-11-09,Arunachal Pradesh,55190,46,54864,280
2021-11-10,Arunachal Pradesh,55197,44,54873,280
2021-11-11,Arunachal Pradesh,55202,47,54875,280
2021-11-12,Arunachal Pradesh,55208,44,54884,280
2021-11-14,Arunachal Pradesh,55216,42,54894,280
2021-11-15,Arunachal Pradesh,55220,44,54896,280
2021-11-16,Arunachal Pradesh,55222,45,54897,280
2021-11-17,Arunachal Pradesh,55230,50,54900,280
2021-11-18,Arunachal Pradesh,55232,48,54904,280
2021-11-19,Arunachal Pradesh,54908,-280,54908,280
2021-11-20,Arunachal Pradesh,55243,48,54915,280
2021-11-22,Arunachal Pradesh,55247,38,54929,280
2021-11-23,Arunachal Pradesh,55251,34,54937,280
2021-11-24,Arunachal Pradesh,55255,36,54939,280
2021-11-25,Arunachal Pradesh,55257,34,54943,280
2021-11-26,Arunachal Pradesh,55258,34,54944,280
2021-11-27,Arunachal Pradesh,55260,33,54947,280
2021-11-28,Arunachal Pradesh,55269,37,54952,280
2021-11-29,Arunachal Pradesh,55269,33,54956,280
2021-11-30,Arunachal Pradesh,55273,35,54958,280
2021-12-02,Arunachal Pradesh,55279,35,54964,280
2021-12-05,Arunachal Pradesh,55288,32,54976,280
2021-12-06,Arunachal Pradesh,55293,36,54977,280
2021-12-07,Arunachal Pradesh,55294,35,54979,280
2021-12-08,Arunachal Pradesh,55295,31,54984,280
2021-12-09,Arunachal Pradesh,55298,29,54989,280
2021-12-12,Arunachal Pradesh,55305,28,54997,280
2021-12-13,Arunachal Pradesh,55306,29,54997,280
2021-12-14,Arunachal Pradesh,55313,35,54998,280
2021-12-15,Arunachal Pradesh,55314,34,55000,280
2021-12-16,Arunachal Pradesh,55319,32,55007,280
2021-12-17,Arunachal Pradesh,55320,33,55007,280
2021-12-18,Arunachal Pradesh,55320,30,55010,280
2021-12-19,Arunachal Pradesh,55320,26,55014,280
2021-12-20,Arunachal Pradesh,55320,23,55017,280
2021-12-21,Arunachal Pradesh,55322,22,55020,280
2021-12-22,Arunachal Pradesh,55323,21,55022,280
2021-12-23,Arunachal Pradesh,55324,21,55023,280
2021-12-24,Arunachal Pradesh,55328,18,55030,280
2021-12-25,Arunachal Pradesh,55330,19,55031,280
2021-12-26,Arunachal Pradesh,55331,15,55036,280
2021-12-27,Arunachal Pradesh,55332,16,55036,280
2021-12-28,Arunachal Pradesh,55334,18,55036,280
2021-12-29,Arunachal Pradesh,55334,18,55036,280
2021-12-30,Arunachal Pradesh,55336,19,55037,280
2021-12-31,Arunachal Pradesh,55339,21,55038,280
2022-01-01,Arunachal Pradesh,55343,21,55040,282
2022-01-02,Arunachal Pradesh,55343,18,55043,282
2022-01-03,Arunachal Pradesh,55343,16,55045,282
2022-01-04,Arunachal Pradesh,55352,23,55047,282
2022-01-05,Arunachal Pradesh,55375,45,55048,282
2022-01-06,Arunachal Pradesh,55407,75,55050,282
2022-01-07,Arunachal Pradesh,55436,103,55051,282
2022-01-08,Arunachal Pradesh,55462,127,55053,282
2022-01-09,Arunachal Pradesh,55521,186,55053,282
2022-01-10,Arunachal Pradesh,55558,222,55054,282
2022-01-11,Arunachal Pradesh,55692,352,55058,282
2022-01-12,Arunachal Pradesh,55878,535,55061,282
2022-01-13,Arunachal Pradesh,56010,665,55063,282
2022-01-14,Arunachal Pradesh,56138,776,55080,282
2022-01-15,Arunachal Pradesh,56227,837,55108,282
2022-01-16,Arunachal Pradesh,56493,1070,55141,282
2022-01-17,Arunachal Pradesh,56633,1156,55195,282
2022-01-18,Arunachal Pradesh,57037,1476,55279,282
2022-01-19,Arunachal Pradesh,57387,1697,55408,282
2022-01-20,Arunachal Pradesh,57822,1938,55602,282
2022-01-21,Arunachal Pradesh,58271,2260,55729,282
2022-01-22,Arunachal Pradesh,58803,2660,55861,282
2022-01-23,Arunachal Pradesh,59162,2890,55990,282
2022-01-24,Arunachal Pradesh,59404,2934,56188,282
2022-01-25,Arunachal Pradesh,60072,3313,56476,283
2022-01-26,Arunachal Pradesh,60598,3463,56851,284
2022-01-27,Arunachal Pradesh,60792,3309,57199,284
2022-01-28,Arunachal Pradesh,61247,3332,57630,285
2022-01-29,Arunachal Pradesh,61627,3197,58145,285
2022-01-30,Arunachal Pradesh,61953,3143,58524,286
2022-01-31,Arunachal Pradesh,62082,2948,58848,286
2022-02-01,Arunachal Pradesh,62410,2835,59288,287
2022-02-03,Arunachal Pradesh,62893,2375,60228,290
2022-02-04,Arunachal Pradesh,63119,2196,60632,291
2022-02-05,Arunachal Pradesh,63315,1985,61039,291
2022-02-06,Arunachal Pradesh,63421,1800,61330,291
2022-02-07,Arunachal Pradesh,63479,1599,61589,291
2022-02-08,Arunachal Pradesh,63619,1443,61884,292
2022-02-09,Arunachal Pradesh,63724,1254,62178,292
2022-02-10,Arunachal Pradesh,63814,1131,62390,293
2022-02-11,Arunachal Pradesh,63890,978,62619,293
2022-02-12,Arunachal Pradesh,63940,850,62796,294
2022-02-13,Arunachal Pradesh,63982,695,62993,294
2022-02-14,Arunachal Pradesh,64004,629,63081,294
2022-02-15,Arunachal Pradesh,64066,539,63233,294
2022-02-16,Arunachal Pradesh,64110,466,63350,294
2022-02-17,Arunachal Pradesh,64159,421,63444,294
2022-02-18,Arunachal Pradesh,64200,361,63544,295
2022-02-19,Arunachal Pradesh,64244,351,63597,296
2022-02-20,Arunachal Pradesh,64270,322,63652,296
2022-02-21,Arunachal Pradesh,64279,302,63681,296
2022-02-22,Arunachal Pradesh,64313,267,63750,296
2022-02-23,Arunachal Pradesh,64341,246,63799,296
2022-02-24,Arunachal Pradesh,64372,239,63837,296
2022-02-25,Arunachal Pradesh,64386,221,63869,296
2022-02-26,Arunachal Pradesh,64402,178,63928,296
2022-02-27,Arunachal Pradesh,64408,165,63947,296
2022-02-28,Arunachal Pradesh,64413,149,63968,296
2022-03-01,Arunachal Pradesh,64427,134,63997,296
2022-03-02,Arunachal Pradesh,64439,99,64044,296
2022-03-03,Arunachal Pradesh,64453,92,64065,296
2022-03-04,Arunachal Pradesh,64458,85,64077,296
2022-03-05,Arunachal Pradesh,64461,73,64092,296
2022-03-06,Arunachal Pradesh,64466,73,64097,296
2022-03-07,Arunachal Pradesh,64466,65,64105,296
2022-03-08,Arunachal Pradesh,64471,56,64119,296
2022-03-09,Arunachal Pradesh,64475,50,64129,296
2022-03-10,Arunachal Pradesh,64477,37,64144,296
2022-03-11,Arunachal Pradesh,64479,32,64151,296
2022-03-12,Arunachal Pradesh,64480,33,64151,296
2022-03-13,Arunachal Pradesh,64481,31,64154,296
2022-03-14,Arunachal Pradesh,64482,29,64157,296
2022-03-15,Arunachal Pradesh,64483,16,64171,296
2022-03-16,Arunachal Pradesh,64483,14,64173,296
2022-03-17,Arunachal Pradesh,64483,13,64174,296
2022-03-18,Arunachal Pradesh,64483,12,64175,296
2022-03-19,Arunachal Pradesh,64483,11,64176,296
2022-03-20,Arunachal Pradesh,64484,9,64179,296
2022-03-21,Arunachal Pradesh,64484,9,64179,296
2022-03-22,Arunachal Pradesh,64484,6,64182,296
2022-03-23,Arunachal Pradesh,64484,3,64185,296
2022-03-24,Arunachal Pradesh,64484,2,64186,296
2022-03-25,Arunachal Pradesh,64484,1,64187,296
2022-03-26,Arunachal Pradesh,64484,1,64187,296
2022-03-27,Arunachal Pradesh,64484,0,64188,296
2022-03-28,Arunachal Pradesh,64484,0,64188,296
2022-03-29,Arunachal Pradesh,64484,0,64188,296
2022-03-30,Arunachal Pradesh,64484,0,64188,296
2022-03-31,Arunachal Pradesh,64485,1,64188,296
2022-04-01,Arunachal Pradesh,64485,1,64188,296
2022-04-02,Arunachal Pradesh,64486,2,64188,296
2022-04-03,Arunachal Pradesh,64486,2,64188,296
2022-04-04,Arunachal Pradesh,64486,2,64188,296
2022-04-05,Arunachal Pradesh,64486,2,64188,296
2022-04-06,Arunachal Pradesh,64487,3,64188,296
2022-04-07,Arunachal Pradesh,64487,2,64189,296
2022-04-08,Arunachal Pradesh,64489,4,64189,296
2022-04-11,Arunachal Pradesh,64489,3,64190,296
2022-04-12,Arunachal Pradesh,64490,4,64190,296
2022-04-13,Arunachal Pradesh,64493,6,64191,296
2022-04-14,Arunachal Pradesh,64495,8,64191,296
2022-04-15,Arunachal Pradesh,64495,8,64191,296
2022-04-16,Arunachal Pradesh,64495,8,64191,296
2022-04-17,Arunachal Pradesh,64495,8,64191,296
2022-04-18,Arunachal Pradesh,64495,8,64191,296
2022-04-21,Arunachal Pradesh,64495,0,64199,296
2022-04-22,Arunachal Pradesh,64495,0,64199,296
2022-04-23,Arunachal Pradesh,64495,0,64199,296
2022-04-24,Arunachal Pradesh,64495,0,64199,296
2022-04-25,Arunachal Pradesh,64495,0,64199,296
2022-04-26,Arunachal Pradesh,64495,0,64199,296
2022-04-27,Arunachal Pradesh,64495,0,64199,296
2022-04-28,Arunachal Pradesh,64495,0,64199,296
2022-04-29,Arunachal Pradesh,64495,0,64199,296
2022-04-30,Arunachal Pradesh,64495,0,64199,296
2022-05-01,Arunachal Pradesh,64495,0,64199,296
2022-05-02,Arunachal Pradesh,64495,0,64199,296
2022-05-03,Arunachal Pradesh,64498,3,64199,296
2022-05-04,Arunachal Pradesh,64498,3,64199,296
2022-05-05,Arunachal Pradesh,64498,3,64199,296
2022-05-06,Arunachal Pradesh,64499,4,64199,296
2022-05-07,Arunachal Pradesh,64499,4,64199,296
2022-05-08,Arunachal Pradesh,64500,5,64199,296
2022-05-10,Arunachal Pradesh,64501,4,64201,296
2022-05-11,Arunachal Pradesh,64502,5,64201,296
2022-05-12,Arunachal Pradesh,64502,5,64201,296
2022-05-13,Arunachal Pradesh,64502,3,64203,296
2022-05-14,Arunachal Pradesh,64503,4,64203,296
2022-05-16,Arunachal Pradesh,64503,4,64203,296
2022-05-17,Arunachal Pradesh,64503,4,64203,296
2022-05-18,Arunachal Pradesh,64503,2,64205,296
2022-05-19,Arunachal Pradesh,64503,2,64205,296
2022-05-20,Arunachal Pradesh,64504,2,64206,296
2022-05-21,Arunachal Pradesh,64504,2,64206,296
2022-05-22,Arunachal Pradesh,64504,1,64207,296
2022-05-23,Arunachal Pradesh,64504,1,64207,296
2022-05-24,Arunachal Pradesh,64504,1,64207,296
2022-05-25,Arunachal Pradesh,64504,1,64207,296
2022-05-26,Arunachal Pradesh,64504,1,64207,296
2022-05-27,Arunachal Pradesh,64505,1,64208,296
2022-05-28,Arunachal Pradesh,64505,1,64208,296
2022-05-29,Arunachal Pradesh,64505,1,64208,296
2022-05-30,Arunachal Pradesh,64505,1,64208,296
2022-05-31,Arunachal Pradesh,64505,1,64208,296
2022-06-01,Arunachal Pradesh,64506,2,64208,296
2022-06-02,Arunachal Pradesh,64506,2,64208,296
2022-06-03,Arunachal Pradesh,64508,3,64209,296
2022-06-04,Arunachal Pradesh,64508,3,64209,296
2022-06-05,Arunachal Pradesh,64508,3,64209,296
2022-06-06,Arunachal Pradesh,64508,3,64209,296
2022-06-07,Arunachal Pradesh,64508,3,64209,296
2022-06-09,Arunachal Pradesh,64508,2,64210,296
2022-06-10,Arunachal Pradesh,64509,1,64212,296
2022-06-11,Arunachal Pradesh,64509,1,64212,296
2022-06-12,Arunachal Pradesh,64509,1,64212,296
2022-06-13,Arunachal Pradesh,64509,1,64212,296
2022-06-14,Arunachal Pradesh,64510,2,64212,296
2022-06-15,Arunachal Pradesh,64510,2,64212,296
2022-06-16,Arunachal Pradesh,64510,2,64212,296
2022-06-17,Arunachal Pradesh,64511,2,64213,296
2022-06-18,Arunachal Pradesh,64511,2,64213,296
2022-06-19,Arunachal Pradesh,64512,3,64213,296
2022-06-20,Arunachal Pradesh,64512,3,64213,296
2022-06-21,Arunachal Pradesh,64512,2,64214,296
2022-06-22,Arunachal Pradesh,64513,3,64214,296
2022-06-23,Arunachal Pradesh,64515,5,64214,296
2022-06-24,Arunachal Pradesh,64515,5,64214,296
2022-06-25,Arunachal Pradesh,64516,5,64215,296
2022-06-26,Arunachal Pradesh,64516,4,64216,296
2022-06-27,Arunachal Pradesh,64516,4,64216,296
2022-06-28,Arunachal Pradesh,64517,5,64216,296
2022-06-29,Arunachal Pradesh,64518,6,64216,296
2022-06-30,Arunachal Pradesh,64518,4,64218,296
2020-04-02,Assam,1,1,0,0
2020-04-03,Assam,16,16,0,0
2020-04-04,Assam,24,24,0,0
2020-04-05,Assam,24,24,0,0
2020-04-06,Assam,26,26,0,0
2020-04-07,Assam,26,26,0,0
2020-04-08,Assam,27,27,0,0
2020-04-09,Assam,28,28,0,0
2020-04-10,Assam,29,29,0,0
2020-04-11,Assam,29,28,0,1
2020-04-12,Assam,29,28,0,1
2020-04-13,Assam,29,28,0,1
2020-04-14,Assam,31,30,0,1
2020-04-15,Assam,32,31,0,1
2020-04-16,Assam,33,32,0,1
2020-04-17,Assam,35,29,5,1
2020-04-18,Assam,35,29,5,1
2020-04-19,Assam,35,22,12,1
2020-04-20,Assam,35,17,17,1
2020-04-21,Assam,35,15,19,1
2020-04-22,Assam,35,15,19,1
2020-04-23,Assam,35,15,19,1
2020-04-24,Assam,36,16,19,1
2020-04-25,Assam,36,16,19,1
2020-04-26,Assam,36,16,19,1
2020-04-27,Assam,36,8,27,1
2020-04-28,Assam,36,8,27,1
2020-04-29,Assam,38,10,27,1
2020-04-30,Assam,38,8,29,1
2020-05-01,Assam,42,12,29,1
2020-05-02,Assam,43,10,32,1
2020-05-03,Assam,43,10,32,1
2020-05-04,Assam,43,10,32,1
2020-05-05,Assam,43,10,32,1
2020-05-06,Assam,43,10,32,1
2020-05-07,Assam,45,12,32,1
2020-05-08,Assam,54,19,34,1
2020-05-09,Assam,59,24,34,1
2020-05-10,Assam,63,27,34,2
2020-05-11,Assam,63,27,34,2
2020-05-12,Assam,65,29,34,2
2020-05-13,Assam,65,24,39,2
2020-05-14,Assam,80,39,39,2
2020-05-15,Assam,87,46,39,2
2020-05-16,Assam,90,47,41,2
2020-05-17,Assam,92,49,41,2
2020-05-18,Assam,101,58,41,2
2020-05-19,Assam,107,64,41,2
2020-05-20,Assam,142,97,41,4
2020-05-21,Assam,170,118,48,4
2020-05-22,Assam,203,145,54,4
2020-05-23,Assam,259,201,54,4
2020-05-24,Assam,329,270,55,4
2020-05-25,Assam,378,319,55,4
2020-05-26,Assam,526,460,62,4
2020-05-27,Assam,616,550,62,4
2020-05-28,Assam,781,690,87,4
2020-05-29,Assam,856,748,104,4
2020-05-30,Assam,1024,895,125,4
2020-05-31,Assam,1185,1018,163,4
2020-06-01,Assam,1272,1083,185,4
2020-06-02,Assam,1390,1109,277,4
2020-06-03,Assam,1513,1185,324,4
2020-06-04,Assam,1672,1255,413,4
2020-06-05,Assam,1988,1542,442,4
2020-06-06,Assam,2153,1651,498,4
2020-06-07,Assam,2397,1846,547,4
2020-06-08,Assam,2565,1946,615,4
2020-06-09,Assam,2776,2107,665,4
2020-06-10,Assam,2937,1848,1085,4
2020-06-11,Assam,3092,1839,1249,4
2020-06-12,Assam,3319,1881,1432,6
2020-06-13,Assam,3498,1953,1537,8
2020-06-14,Assam,3718,2126,1584,8
2020-06-15,Assam,4049,2081,1960,8
2020-06-16,Assam,4158,1984,2166,8
2020-06-17,Assam,4319,2145,2166,8
2020-06-18,Assam,4605,1955,2642,8
2020-06-19,Assam,4777,2114,2654,9
2020-06-20,Assam,4904,1856,3039,9
2020-06-21,Assam,4904,1856,3039,9
2020-06-22,Assam,5388,2019,3360,9
2020-06-23,Assam,5586,2056,3521,9
2020-06-24,Assam,5831,2060,3762,9
2020-06-25,Assam,6198,2231,3958,9
2020-06-26,Assam,6321,2279,4033,9
2020-06-27,Assam,6607,2339,4259,9
2020-06-28,Assam,6816,2307,4500,9
2020-06-29,Assam,7206,2108,5088,10
2020-06-30,Assam,7752,2408,5333,11
2020-07-01,Assam,8227,2568,5647,12
2020-07-02,Assam,8582,2719,5851,12
2020-07-03,Assam,9013,2895,6106,12
2020-07-04,Assam,9673,3310,6349,14
2020-07-05,Assam,10668,3997,6657,14
2020-07-06,Assam,11388,4249,7125,14
2020-07-07,Assam,12160,4264,7882,14
2020-07-08,Assam,12522,4179,8329,14
2020-07-09,Assam,13336,4591,8729,16
2020-07-10,Assam,14032,5284,8726,22
2020-07-11,Assam,14600,5426,9147,27
2020-07-12,Assam,15536,6351,9150,35
2020-07-13,Assam,16071,5610,10426,35
2020-07-14,Assam,16806,5876,10894,36
2020-07-15,Assam,17807,6351,11416,40
2020-07-16,Assam,18666,6447,12173,46
2020-07-17,Assam,19754,6818,12888,48
2020-07-18,Assam,20646,6490,14105,51
2020-07-19,Assam,22918,7700,15165,53
2020-07-20,Assam,23999,7919,16023,57
2020-07-21,Assam,25382,8229,17095,58
2020-07-22,Assam,25382,7291,18033,58
2020-07-23,Assam,26772,8675,18033,64
2020-07-24,Assam,28791,8022,20699,70
2020-07-25,Assam,29921,8084,21761,76
2020-07-26,Assam,31086,7954,23055,77
2020-07-27,Assam,32228,8109,24040,79
2020-07-28,Assam,33576,8088,25402,86
2020-07-29,Assam,34947,8241,26618,88
2020-07-30,Assam,36295,8371,27832,92
2020-07-31,Assam,38407,9233,29080,94
2020-08-01,Assam,40269,9814,30357,98
2020-08-02,Assam,41726,10183,31442,101
2020-08-03,Assam,42904,10415,32384,105
2020-08-04,Assam,45275,11738,33428,109
2020-08-05,Assam,48161,13625,34421,115
2020-08-06,Assam,50445,14432,35892,121
2020-08-07,Assam,52817,15467,37224,126
2020-08-08,Assam,55496,16555,38809,132
2020-08-09,Assam,57714,16983,40591,140
2020-08-10,Assam,58837,16367,42325,145
2020-08-11,Assam,61737,18000,43586,151
2020-08-12,Assam,64406,19178,45073,155
2020-08-13,Assam,68999,21629,47209,161
2020-08-14,Assam,71795,22243,49383,169
2020-08-15,Assam,74501,22633,51693,175
2020-08-16,Assam,75558,22090,53286,182
2020-08-17,Assam,76875,21471,55215,189
2020-08-18,Assam,79667,22736,56734,197
